"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"11" -0.9746 -3.6396 6.7431 -1.9017 -5.817 -1.3522 5.6222 -4.4647 0.3909 -1.3411 1.3002 -5.1489 4.3117 3.5509 0.7623 -3.7995 -3.8222 4.0369 -9.2978 -5.5048 -11.3594 7.5089 0.3483 -4.8125 2.4058 -1.6304 2.6779 -0.2628 -5.8056 -1.5104 8.7877 1.5934 1.0151 8.301 0.8126 -1.8499 2.581 -3.3647 -4.6718 3.0032 7.7105 -3.8375 0.0424 5.3179 4.08 -5.3648 0.1671 -4.7694 3.89 -4.3764 5.2606 -9.7573 1.4059 -7.1753 3.173 -11.2189 6.0759 -10.2889 4.6357 0.9603 -0.2753 -7.8249 -10.2659 0.363 -3.6352 -2.1345 -4.2474 8.3913 -4.7138 -3.6208 1.321 -1.5853 4.2752 -2.9001 -10.1913 1.5447 -4.553 6.755 0.2515 -0.7712 -2.7241 -4.2459 0.4606 5.7386 -2.6746 2.2133 -4.6965 4.414 -3.4484 3.6944 0.4585 1.0279 9.5262 -0.3258 4.9452 1.3309 -4.553 6.4353 0.1901 -5.691 0.3136 -4.8319 0.7427 -4.6032 -3.9374 -0.7464 -0.2611 -8.7841 -3.9335 -2.2661 0.4736 4.1138 -5.6523 6.3525 -5.8372 6.839 3.3362 -3.6366 -2.7558 -2.9639 -8.4515 -2.5114 -5.8928 -2.2817 -10.1105 -10.525 0.151 3.3296 1.4841 2.5873 -8.1787 0.9294 0.891 2.9145 0.5138 0.2273 0.6066 4.463 9.0415 -3.9217 1.0534 -3.2871 2.4611 5.1196 -2.1382 -0.2291 -0.2622 4.0354 -4.7877 5.5401 -5.8275 7.5595 -1.6345 -10.7022 -3.7355 0.0824 6.0991 8.9374 2.1995 -3.2778 3.7421 7.7738 -10.4647 -2.8784 3.1578 -4.6527 -8.3166 -4.3105 4.7002 -1.8668 -3.7319 -7.7592 2.2531 -5.7666 -1.7042 3.6866 2.1154 4.887 2.5159 3.8932
"12" 1.7167 -8.87 -6.138 -0.8303 -6.2138 -3.5468 -1.9413 -2.8843 -3.269 3.3136 4.9119 0.0454 -3.3618 6.4584 -8.0492 2.1081 3.1057 4.5105 10.3089 4.9156 -1.4343 -0.4297 4.3298 2.9813 4.8113 -4.0786 -1.7393 7.7729 4.8811 -6.2808 -4.3035 -9.8658 -1.0983 -2.7933 8.4419 0.5624 -3.6674 -3.137 0.4152 -1.8764 -1.0812 -3.9752 1.1943 5.6082 -2.1193 -1.359 5.5793 0.7889 9.2019 3.7783 -7.5244 -0.967 2.6443 -0.6034 -5.0882 11.4102 -6.3759 -3.6965 4.2904 3.0359 -0.5014 -2.4345 2.934 -3.0496 3.1378 -1.1864 1.5414 -5.5769 -4.1657 -2.1187 -3.8099 1.6959 -0.7659 8.1066 1.4049 -4.0603 0.9904 -5.4361 -2.2375 3.4006 0.6435 -0.91 -4.0852 1.3572 0.4597 3.7164 1.2205 -3.7245 -0.7115 -6.3764 4.3106 0.2562 11.4507 -3.2369 -5.1526 -2.8245 0.0372 0.4505 4.4148 4.1917 -6.4899 -5.9002 3.7442 -3.0145 5.515 -1.8071 5.569 9.0934 3.8011 -8.3533 -1.7526 3.5782 -3.7536 -1.7397 1.2182 -5.271 -4.6015 -2.5013 8.5925 -4.184 -3.0952 1.4568 -5.7166 0.9637 10.7855 10.6114 0.5086 3.4327 -1.8061 -4.8513 4.365 -4.7347 3.1788 -6.5001 -4.0904 -2.5255 7.3464 -2.7151 -4.3142 1.8068 6.4888 -4.3621 -2.473 -1.3106 1.2671 6.4126 8.4922 8.4486 -1.9146 1.5695 0.8036 -0.8585 0.3073 2.9124 0.3743 6.2557 3.0702 3.0727 8.7648 2.2682 -6.5738 -0.3896 -2.2477 -17.485 2.0464 -0.3704 0.4068 2.946 0.7785 -1.049 4.5806 4.4216 -6.478 1.4114 4.8496 1.1592 6.7115 -3.1939 -3.1385 1.7329
"13" -10.4886 0.8965 1.8465 -0.6324 5.1259 -0.8805 -0.3725 -1.7771 -0.573 -5.16 -3.276 -2.2461 -6.9165 8.8388 -0.7668 2.6403 1.0719 -1.3393 -1.3808 -2.7318 -0.6307 -6.4484 8.4142 2.3567 4.3074 -4.2862 -6.1653 -1.6067 5.7319 5.4892 3.7308 0.3137 1.9946 -4.5029 3.7087 -4.1965 0.1883 5.21 -5.4027 -4.828 -2.7356 -0.2544 -3.8298 -5.8841 -6.3273 4.5981 -4.9317 2.3108 5.3095 -1.0344 1.8693 -1.0406 -1.1675 -2.6532 2.428 -0.7416 -1.9297 -3.1114 1.1048 4.6056 0.094 2.4394 8.3327 6.0735 4.5614 1.516 -6.3823 -3.0308 -2.4795 7.1752 0.6231 -1.4684 -10.5259 -5.8642 -7.4288 -4.7928 -1.3052 -0.9192 -0.2056 4.2561 2.1644 0.4308 1.8616 -4.4021 3.1317 -2.9978 4.9693 -2.7427 -0.2356 3.0907 -2.7095 1.93 -1.1088 -6.7174 -5.2883 -2.171 -0.7565 1.6048 -2.4034 7.2567 -2.4166 3.5214 -5.214 3.7109 -1.9638 1.4482 -8.3834 2.8304 0.5092 1.265 7.0599 1.8375 -8.1333 0.6976 4.1769 4.3675 2.0453 -4.1026 4.7751 -5.8848 -8.1552 1.7071 -1.139 1.4396 -1.6858 -0.2639 2.7212 2.5546 3.8325 0.6502 -8.7988 -2.6622 1.0361 -0.6778 7.8943 -0.4536 5.9362 0.2192 -3.5282 5.3049 -2.0391 4.4524 8.4041 -2.8842 6.663 1.3507 -2.5232 -1.9561 -2.9484 7.19 -1.5426 -0.787 -2.7815 -1.2994 -0.377 2.4469 0.7224 3.8257 0.6119 1.4117 3.9588 -1.786 -0.0892 -1.0725 3.4063 -6.1299 4.4175 -6.662 5.5006 3.27 0.4935 6.6928 4.9492 7.9001 11.7402 -1.2038 -3.5542 5.5514 -8.6482 -1.727
"14" 0.0631 2.0656 0.2865 -2.4328 -5.0363 0.6431 -3.3697 1.248 -6.6747 -5.2178 3.202 5.489 -5.0902 6.3969 4.3682 -8.3641 -0.7428 2.6355 8.9753 2.9156 0.8672 -4.9443 4.0554 -7.6203 -1.126 -0.3904 -1.2472 -1.8711 6.0959 1.9309 0.5206 -4.4199 2.4598 -0.8978 0.3869 2.5624 5.1063 -11.3741 -2.4178 3.9757 -0.1561 -0.5926 10.4358 -5.1673 -1.6403 3.7602 -1.8321 5.7567 -6.4317 0.0325 -1.9591 -3.78 5.6185 -0.9552 -5.2718 9.396 -0.2062 -6.3989 3.2999 -2.3963 0.6768 -3.8787 5.4058 -3.0429 3.0118 5.2633 -4.5535 0.5937 -2.5056 -6.1542 1.5275 0.6586 -2.7922 -7.433 -4.8827 -6.5718 3.9889 -6.4672 10.4359 -0.4331 0.1026 -0.2017 -0.4817 -0.9223 4.5086 -1.7016 6.6674 -0.961 -4.5711 -1.5816 6.655 1.1537 -0.921 -1.6606 -2.1714 -7.1982 3.0494 -2.2991 2.857 5.2215 -2.5708 6.952 -3.1464 -1.2991 -2.0731 -6.0079 1.678 -2.4082 -2.8858 -2.5329 -5.4771 5.5593 -2.0678 4.5322 -0.7718 -2.5607 -1.3398 2.7874 -4.1907 3.3403 -2.273 -7.9352 7.6337 -0.6774 9.5719 8.6975 -3.7759 -1.2079 1.1164 -5.2955 1.7621 8.563 -3.3109 4.8432 -14.0324 -0.6738 3.9017 0.8261 -3.0032 7.7757 -3.8818 -3.1726 -3.221 -0.5443 7.9437 5.1287 -5.4259 -4.1973 -4.3772 2.109 1.6077 1.8864 6.5882 -8.5556 -7.3293 -1.163 -0.34 -1.8589 0.1803 -7.549 2.4787 -0.3571 -6.3009 6.1458 6.2084 -0.374 -1.325 -9.0234 6.8549 -0.762 -2.0979 3.3369 1.183 0.8966 -3.2505 -8.8959 4.234 2.7125 8.0441 -11.4222
"15" -4.2027 6.9776 9.5973 -5.19 0.8403 2.4934 -3.8677 4.6003 -0.0379 1.9123 -0.163 2.7487 1.2668 5.3658 6.046 -6.4871 1.5436 3.7016 0.8534 -4.402 -1.5432 -4.3802 -3.2176 -6.4002 2.7586 4.7584 -9.11 7.2293 -1.0215 -3.1704 -2.4371 -1.3466 5.3416 4.5432 0.3064 -1.8503 2.2104 1.6843 5.7668 0.7017 3.406 7.4096 -0.1481 -3.7367 1.271 3.5288 -9.5395 3.5338 -1.6181 2.1399 -2.8814 2.2957 -0.7008 1.5598 3.5539 0.3963 0.1718 2.887 10.957 -1.5065 -2.2076 0.7123 2.6472 2.0718 -3.8351 6.1378 0.6064 9.5783 -5.856 2.8302 7.7787 -6.4375 -2.7735 1.1583 -0.5659 2.8318 2.7243 -0.1531 0.5832 -0.0231 1.9963 0.2221 -1.4885 3.2114 2.6894 1.7252 -1.379 3.4771 -1.481 -2.6953 -2.2638 -4.2184 -3.5032 -1.0428 7.1299 1.4621 -2.3133 -9.7455 4.1013 -2.8064 3.1017 0.7182 -5.7049 -3.808 -14.3209 0.9705 -8.6956 -1.7813 -1.0785 -2.6377 -3.393 -1.8278 -0.3877 2.3097 -3.7799 10.3231 -4.886 2.1133 4.3934 -1.3482 4.0972 -6.2422 -7.421 5.3792 0.6145 0.4299 6.3076 8.278 -5.0435 -0.7033 5.219 -6.125 4.0842 -4.6528 -6.863 -2.1822 -1.7565 -5.3236 -6.5397 -1.535 -2.541 6.2198 -0.0496 -0.986 -3.732 -11.6837 -3.7705 -7.5534 2.2466 -3.1803 -8.6451 -5.124 -5.3383 10.7223 -1.629 -3.4671 -2.7351 2.2897 2.5032 -6.2299 -4.6773 2.1706 0.9978 -0.781 7.5925 0.8476 2.222 3.2128 -0.6783 -6.1691 -1.1517 -2.8061 5.2694 -7.0976 0.2959 6.3059 -0.2918 3.6329 -4.8902 -0.0415
"16" 4.0215 7.805 3.3045 -0.4408 7.6929 5.5957 -0.0497 0.891 6.629 -4.4728 -1.5325 -1.3863 1.609 -4.915 -2.1283 -2.3863 -2.4315 3.1958 -8.5694 1.5907 3.1495 -3.998 4.1393 -4.0432 5.204 -1.0562 6.7701 8.1631 0.3876 2.9186 -0.942 -0.4679 0.5644 -5.0776 1.3228 2.5261 -6.7973 -1.765 -0.8178 6.3116 0.4291 0.676 -1.1452 -0.0928 -3.9231 0.4209 5.6966 3.443 0.1611 1.6343 3.5487 0.6499 -0.3365 -0.5689 5.4299 -9.6219 1.0712 14.9188 -0.5786 2.6575 -1.1421 3.3667 -4.8861 5.5862 5.9596 3.2555 -5.7433 5.9584 1.3763 -3.8388 0.9173 0.4034 -3.8095 1.936 4.2877 -2.0145 4.0553 -3.6145 6.0128 8.5828 -0.26 -3.5286 -0.8717 -2.6824 -5.0449 -3.4323 -3.6663 -11.1716 -3.272 3.4337 6.0032 6.0727 -0.9546 -1.7946 -1.0036 -2.2542 -0.2971 0.0906 -8.2704 2.1573 3.3079 -5.3568 -4.1007 0.324 0.3191 -5.9512 -2.762 1.6239 -0.3068 -1.3975 -0.3529 1.8567 1.5988 0.5952 -1.452 -4.8297 -6.3108 6.5494 11.8844 4.4138 -5.029 -2.8591 0.0342 -3.6494 -10.0199 -8.0036 5.5023 0.3573 -2.5981 5.4435 -1.8148 0.3913 1.4119 5.1663 -5.4637 0.7206 4.4827 1.5885 2.6847 -1.162 -2.5635 10.1319 3.3834 -1.8254 -0.5974 -0.7032 -3.8462 -0.3947 -8.3136 -6.7691 -0.6693 0.8555 -5.6054 1.9435 -6.2632 -10.1121 6.0752 -4.4623 2.2383 -4.3478 5.4723 -3.8902 2.4089 7.4887 -4.156 0.298 -4.9363 5.8384 -7.2423 2.8581 3.2662 2.5573 0.9758 0.3286 -2.7519 -2.5668 4.9272 8.1788 -0.1874 -2.4314
"17" 4.9675 -0.2241 -2.856 -3.3704 4.8232 -6.598 -5.0112 2.4604 3.3991 -2.43 -0.4642 -6.6525 2.1622 -5.8259 -3.7837 5.3709 -4.8039 5.6876 -6.6975 -3.2589 -7.2336 1.4154 -3.6637 5.6428 8.8623 0.8013 -1.7378 -0.7144 -2.2963 -4.152 -2.0675 0.3218 -5.2725 0.149 -1.952 -5.0445 -3.545 -8.0543 -1.8908 -4.1789 4.0215 8.2723 2.9241 -0.423 -0.5456 4.5118 1.1692 0.5125 -0.1335 -5.1428 4.0508 1.867 3.5656 -0.0403 3.7581 -5.8976 -4.6 0.8803 1.4765 -1.2945 1.2963 -3.0159 -1.5043 5.8109 -6.4281 -4.0606 -4.2594 -7.1005 -2.6481 4.5984 -2.5751 6.4632 -4.1262 -4.8059 8.9335 8.2775 -0.5069 -4.8732 5.0898 -4.5285 -4.3198 6.519 -3.8619 -1.2863 4.625 4.7034 -3.3926 1.5027 7.6031 -3.0128 -1.8966 2.0663 6.8068 -4.9692 -2.3425 -10.5692 2.5479 -3.9622 1.4934 2.7346 -0.9307 3.1881 0.7277 -6.3507 -3.4142 3.0354 7.1024 -1.3401 3.9006 -5.2389 0.4892 -3.3262 2.4314 -0.1937 -3.4092 -1.1975 2.5411 0.5981 2.3973 0.8685 -3.798 4.5229 -0.0883 9.8284 -6.3991 -6.3252 7.4201 2.9397 5.5567 -1.3656 0.777 -8.0431 10.4638 3.4692 -1.0253 3.6556 -11.7442 4.7309 -0.9922 4.2431 -2.8974 -2.5589 5.2287 -3.1606 -0.453 -2.4698 1.6683 1.4921 0.881 4.4052 -0.3116 13.7629 -0.4097 3.3648 -3.6977 1.1195 -3.6583 4.4378 -1.2207 5.3128 3.6415 -2.1093 -5.4565 3.9966 -11.7921 0.6399 6.6266 -1.3115 1.0393 3.1502 -2.4684 1.457 1.1041 -5.0228 -2.3165 2.8224 0.6352 -0.5716 -0.0516 -0.1794
"18" -7.6578 -2.5701 -1.8797 5.1723 3.0893 0.588 1.1575 0.8897 -0.6857 -2.6617 -3.8497 -4.3388 -7.274 -5.085 0.603 -0.0199 -0.9668 -3.2852 0.9241 -1.017 -3.1906 1.5415 -3.2064 -0.2996 -7.7656 -5.8732 3.4521 4.9325 0.4005 -0.1773 8.5727 2.9683 3.4875 -0.004 3.6183 -4.5348 -5.5507 5.7229 2.2038 3.9765 3.1697 -4.7076 0.2612 2.0339 1.6083 0.1254 0.5227 -8.6404 4.661 -3.0298 1.0945 -6.0006 -6.3344 -1.0711 -2.2721 0.1256 5.0762 -1.4884 1.3207 -7.5422 -2.8154 9.9309 4.1142 -4.6472 2.237 -0.455 -0.6824 4.3454 6.2074 -2.3303 8.6856 0.3225 1.7622 -0.9458 6.0778 -6.5153 -4.5728 2.8222 3.1269 0.2277 -3.6667 2.6921 -0.7683 -3.0064 5.8916 -3.1258 -4.121 -4.58 7.1318 0.8257 -3.5624 7.1029 0.5404 0.9914 -0.5835 -3.4282 1.4104 -11.9051 -2.5556 5.4138 5.8713 2.326 -2.8143 5.7857 -0.8083 7.7199 1.2128 2.4231 2.1292 -7.2053 -2.417 -4.763 -5.4356 -3.1376 2.2661 0.672 6.014 8.2398 -7.7034 3.5535 -6.0152 0.7149 6.3749 3.9053 0.6178 0.1232 -2.4601 -4.606 3.9289 0.1362 -6.0806 4.4685 4.4133 6.4368 1.3289 -1.9916 2.2796 -1.6764 -7.1679 7.7239 2.8212 -0.1304 4.7452 -1.4841 -0.402 -8.7844 3.785 -3.1019 -10.4074 1.6283 -0.4951 3.1545 3.3578 -4.3497 -3.6296 -2.464 2.4888 4.5387 5.5716 0.3319 -0.3341 -3.4639 -2.3315 4.9508 -9.2874 3.985 2.5671 3.2446 -3.7802 -0.9143 -3.008 1.8488 2.4994 3.1622 2.0352 -0.3149 -9.4197 -4.5961 1.2008 -3.2775
"19" -4.674 0.7197 1.6991 0.2396 11.8672 12.1991 6.0508 -8.05 -3.1826 0.088 -10.8828 -3.2117 -1.7648 1.6885 3.3527 -5.4566 3.4493 -2.1587 4.023 3.9545 -1.4193 -3.0746 -5.2989 -5.0073 -0.8781 -1.0739 3.1066 -1.0146 -4.1672 -4.0428 2.4915 -3.8156 -10.4859 0.5948 -1.6323 2.2544 -10.4515 -3.2128 6.3719 -0.0964 5.0547 11.0288 -8.0797 -5.5326 2.7159 6.4211 0.8867 -6.9275 -1.3671 -2.0742 -4.9471 -3.2296 3.8876 -6.1497 2.3534 5.1544 10.6334 2.8236 -1.4542 -1.8405 -10.4768 -12.3433 -0.0442 -6.1169 1.7857 1.7531 2.2134 -2.501 -7.8198 11.4979 -2.4904 -4.1966 -6.3237 3.2183 -1.7168 6.3571 -6.1252 1.2494 5.4431 -5.5474 1.2789 0.1403 -1.4596 0.861 -10.8934 -2.3303 -1.1545 -3.3317 1.2183 -1.2405 3.0367 -5.3668 0.9129 0.5906 -1.8148 -8.9165 6.5984 -4.4873 4.8212 5.7168 2.1275 3.9899 6.8096 14.9969 -2.539 4.0053 -4.2107 -6.7959 -7.9022 -1.315 -8.5105 -8.5424 0.8126 4.9005 2.9616 9.0083 -9.7959 -0.1693 3.628 6.8962 -1.6097 -6.5399 0.3132 -3.6996 4.1922 4.8599 -2.438 6.9838 -1.0294 -3.0329 -2.1134 2.5361 -2.4096 -1.7363 -0.2403 10.0613 10.3378 -4.4639 -4.251 -2.7332 -7.2495 1.9677 -2.0591 2.4401 1.8643 0.4822 -5.8452 6.9555 4.9744 -3.3235 -2.9927 4.7458 6.7327 0.2695 0.2231 -2.9702 -8.3744 -4.9036 1.7461 -6.0672 -11.6159 -9.5159 -1.4356 0.6885 3.5242 2.247 1.569 -4.2638 -3.8604 -2.2534 -9.3037 -8.4574 -5.1215 1.3964 2.2233 0.8931 2.1499 3.6611 -2.5894 -1.7382
"20" -1.2912 6.7156 0.6743 -3.814 -6.9258 0.0047 -3.4422 -9.9523 -2.5428 1.5396 3.9125 -5.8784 0.9848 -10.3979 -2.3168 -1.3247 4.2205 -0.3316 -4.3081 2.6582 4.1366 0.4405 5.0176 -1.3939 7.6705 8.7416 -2.9646 1.4479 -0.0851 -1.0235 2.2254 0.6553 -5.5245 3.72 -6.3156 2.2985 1.3644 -0.4725 0.5496 -11.4777 7.6607 -0.3221 6.4186 -1.0366 -2.3704 -2.3887 -7.3758 -7.3182 2.7298 7.1217 -11.3083 1.918 2.7941 -2.0381 -3.135 -4.3726 5.8454 -5.7312 2.6144 -6.7344 -3.7181 -6.8676 -10.8758 -0.7003 1.6239 -2.6304 -1.5168 -8.0906 -3.565 -4.1501 1.7417 -5.3422 -6.7589 1.8865 -12.2663 4.1673 0.8387 -1.3673 1.3299 0.2518 -2.1384 2.7227 -1.1368 1.3919 1.1789 -1.9923 -8.0977 -3.7336 1.2975 4.1047 -1.7685 2.0637 5.871 0.5545 -5.0977 -1.4114 2.5909 -0.7305 -0.6482 -3.7892 2.8887 1.7067 1.3071 -4.0706 3.861 1.5444 1.0798 -9.4696 4.6673 0.5331 4.2436 -7.208 -8.5233 1.5748 -3.2815 0.545 2.4205 -2.1307 1.8964 -2.3589 0.4378 -1.2866 0.854 -1.018 -4.3107 -4.1617 -8.2738 -3.3412 3.5152 -1.0702 4.4732 2.28 10.9443 -2.4391 -0.1265 3.4797 11.8472 7.2025 0.2164 -4.2083 -1.8627 0.2297 0.1973 -0.2658 -4.4762 -4.931 1.3575 2.5196 1.494 -3.3365 -9.4308 -2.3091 -3.2765 -3.4978 1.9098 0.4027 1.3561 3.1968 9.2738 -1.2709 5.986 -10.6034 -4.9473 5.0733 -0.803 -2.7562 -5.1773 -3.1557 2.9425 -0.2484 1.5051 3.2499 -4.2582 -1.1538 -0.9923 7.1564 8.4113 5.394 -5.979 -2.044
"21" 0.4865 -0.5881 -3.6687 0.4305 -7.0053 -5.9063 1.9933 -2.0737 -1.3206 3.3571 -0.7953 7.0334 1.1084 -6.16 -2.4724 -0.0372 0.5915 1.2613 -5.0811 0.1726 3.2545 9.1316 -0.7201 0.9543 -7.7891 1.0614 4.3393 1.5972 -0.5931 -1.6281 15.1985 -2.2156 -5.4115 -0.8592 4.9334 -2.7968 -1.9811 -3.5335 -4.3372 -4.3246 1.0105 5.9659 1.6321 0.1569 1.6414 -7.6109 -6.057 4.5242 -6.1206 3.3435 6.3225 -1.8106 8.4371 -5.0582 -1.5063 -3.7801 -0.6325 1.8457 -2.8758 3.1172 -0.6057 -3.0333 0.4854 10.4625 -10.1388 -5.4552 9.499 6.0523 4.6265 3.9618 -4.22 5.468 -8.2824 -1.0951 -8.8111 -1.3441 3.5301 0.8999 -0.7767 1.8885 1.4775 -0.009 -2.2525 -0.9285 -4.035 6.8991 1.6787 -2.3636 2.0806 -11.2339 -7.1918 5.5212 -7.0017 0.2401 -5.9659 4.7785 1.6025 -4.7978 1.5562 -1.2145 -0.4341 -1.0262 0.661 -1.3878 5.7076 0.9675 -7.8404 -3.9536 1.4039 2.4557 0.895 -3.6774 4.6338 5.6368 8.5821 3.7126 2.2609 -1.0563 -6.1879 -5.1842 -3.1821 -0.3316 0.2268 10.1255 -4.189 -4.7802 1.769 -2.4702 0.6622 4e-04 -1.5535 10.5959 -0.1199 0.04 -1.4871 -3.9896 4.262 1.6203 -1.5317 -11.713 0.8369 3.036 3.7217 -3.7806 1.9834 -5.9793 -0.0794 -2.1682 -1.6015 2.5111 -2.0931 1.6845 6.3869 -2.5152 3.0464 -6.9015 -6.5293 -2.6312 -1.0342 0.7354 2.9266 1.075 3.3819 2.2764 1.7538 4.7368 -5.4419 -8.4258 -2.7327 0.0583 0.9765 2.0134 -2.6369 -10.6969 -1.0899 2.0602 -3.9698 -0.5288 -5.6018 -1.4072
"22" -3.9491 1.027 -4.1693 1.7922 -3.3984 12.6289 -8.7765 -0.7249 7.189 8.1047 2.9641 -1.4394 5.7346 1.6373 5.6608 -0.8255 -5.0643 9.5918 -1.7187 -1.1842 3.7399 7.899 3.0548 -1.544 -3.7072 -4.4138 3.032 0.8694 4.9691 -2.8129 1.2094 -1.1917 -0.2765 -4.0832 -3.8418 1.252 0.8896 3.1515 -2.3365 -0.1555 1.1146 2.7618 -1.1588 3.7436 2.3148 0.801 -2.7302 9.3004 -0.3272 3.8577 3.5925 4.4724 5.8763 1.3587 -1.555 -2.9513 3.925 6.7602 2.0118 6.3318 -0.9124 -3.1057 -0.2958 -4.2144 3.3338 7.7237 2.9638 2.4667 -3.1187 3.3043 1.8374 2.9569 -8.4939 0.3535 0.4835 7.4187 3.2995 -7.0006 4.0095 -5.3119 0.3522 -7.3021 -1.5403 5.4703 4.7204 -7.6111 -0.8227 -1.9623 3.1256 4.7061 -5.8466 -8.2966 0.8567 2.5421 -5.3646 6.3866 3.6395 5.5677 -5.3479 0.8455 -3.0711 3.9407 7.0972 -3.1542 -7.3267 -5.1496 -6.2047 4.4922 -2.7488 4.2875 -6.4387 6.0113 -1.7006 -1.2371 0.8799 1.9003 1.0625 -3.4363 5.4869 -0.103 0.5383 -0.2065 6.577 7.1487 -2.2311 -2.2223 -1.0423 -4.0332 0.213 6.5642 -0.6467 -1.1333 2.146 -9.6669 -4.1979 -3.5637 -0.1336 0.3005 0.1843 -2.4464 3.9874 -2.3802 7.87 2.265 2.4094 -0.3962 0.1736 3.8298 -5.5123 10.6922 4.3744 -2.119 1.8825 0.8458 -1.459 3.4122 0.0971 3.3455 -2.7463 -0.5856 0.4262 -6.7207 -1.7184 -3.2252 0.4484 3.8743 3.6238 3.1032 3.8998 7.648 1.6669 7.7525 2.4832 -3.2778 0.659 -9.6755 5.0119 -5.2659 -3.0762 -7.2277
"23" -3.3192 -0.6589 -1.7121 7.8976 -3.1915 3.2594 -3.743 -3.3932 1.179 -1.1056 -3.0461 1.1899 0.5554 -1.5944 -5.6631 -5.7211 -5.9425 -6.0966 -6.8517 6.2611 -1.1666 0.377 1.1099 -4.9672 2.5588 -5.08 -0.5404 0.7444 2.0727 -3.4367 -0.1039 2.8223 -9.9606 6.2409 2.3103 -3.5532 6.0167 -3.1822 0.8593 -2.4968 -3.6752 -11.3392 1.782 -3.9159 8.008 4.3729 -5.4228 -4.9176 -4.7979 3.9902 1.2378 -3.7914 4.9713 -6.7799 -5.3251 -7.2285 5.1726 4.7768 8.3411 -5.9986 -4.9179 6.4214 7.1985 -1.2238 -6.1674 6.1931 -0.5653 6.1838 -6.0135 -4.156 2.0082 -3.8989 -1.9198 -2.811 1.9035 -3.7826 -5.5392 2.3563 4.1932 6.2692 6.4899 -2.9202 -4.2751 -2.4122 2.6934 4.578 -1.0039 -1.0245 3.3015 0.0536 -3.2643 0.6294 -4.9369 -13.5781 0.7222 3.856 8.0076 -3.4467 3.008 2.9744 -0.8677 0.5771 4.5036 6.7079 6.0762 -5.0673 -3.7072 6.0674 0.2447 4.0448 0.0893 4.5506 -1.1455 -9.9407 10.7909 -3.3584 1.1831 0.4827 1.795 0.0144 2.098 -4.6796 -5.6561 -1.9635 -6.059 -8.3466 -0.5035 -2.8703 -1.2075 -1.1613 1.3683 0.9737 12.3123 7.7322 1.0371 -5.6013 -3.7732 0.6963 -2.3978 6.2025 -6.1188 -0.769 4.3057 5.9047 9.8509 3.7528 -5.2206 -0.8946 -0.6563 -0.294 3.0792 -3.5279 5.3678 -1.0365 -8.055 -0.1967 -3.2727 1.5669 -1.5902 -3.6642 -4.3361 -3.8001 3.5579 -0.0079 6.1722 1.056 2.1702 2.8649 -1.9106 -9.7755 3.8372 0.0913 -4.8176 -0.6677 -1.5011 5.0194 -4.0298 1.9522 -2.2334 -3.3563
