"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"11" 43.3184 -8.1104 -1.0042 -2.5184 1.6741 3.0362 -5.0548 0.7904 3.9701 8.8536 5.9516 7.3929 -8.3764 -7.6428 -4.6884 -14.905 12.95 -4.5069 3.5426 0.5747 -0.8234 8.5012 2.6586 -0.6601 12.9942 10.2196 -9.4494 0.8765 5.8301 2.1181 -2.8709 0.3972 1.4232 -2.3526 2.0691 -2.7657 0.4656 -0.57 -2.5313 -2.7944 1.283 3.9366 5.9804 -6.3084 -6.8541 -7.4044 -3.2882 4.9955 4.7976 -1.3454 3.3155 -1.584 -5.0502 3.9553 -5.5561 -1.9546 1.164 4.7371 -0.1441 0.4617 -0.151 1.4189 -4.6938 -6.8365 1.0652 -3.1142 0.1852 -0.0136 -0.6759 -0.34 -2.1159 -0.9921 6.4826 5.8064 0.2998 3.2022 3.6914 -4.9937 4.4633 -2.5267 -5.3947 6.3816 1.2366 -14.4054 -2.7854 2.5209 4.4467 -8.2092 0.4593 3.9714 5.5923 -2.1147 5.7228 -0.6799 4.2219 4.3262 1.3163 -1.236 -0.7169 -2.3798 -6.6145 1.7985 -4.5675 -6.2779 2.0498 -1.184 1.4724 -0.0015 5.6123 -4.8523 1.2042 1.4454 0.1577 -5.0472 7.9043 -0.0115 -2.2741 8.3274 -0.4928 2.7859 0.5515 3.934 12.3536 -1.4929 7.5516 0.5779 0.9405 -4.0832 6.8366 7.4929 -0.4262 3.9636 6.3289 4.6082 2.7105 1.5693 5.4605 1.2945 -0.1084 -1.0538 -8.1443 2.9056 5.8471 13.4526 7.7304 6.5722 -0.306 -3.5879 2.2506 -3.8733 0.2543 -3.7469 4.2813 5.545 -2.3235 0.046 0.8889 -1.633 -3.9722 -0.6045 12.5807 -7.5125 -1.0213 -3.2716 1.5703 -1.4181 8.4988 3.7482 -8.3721 -1.6807 1.4336 -4.2446 1.3632 3.455 -3.5444 -1.5565 -5.1869 8.8545 -10.5202 -2.5827 -9.0976
"12" -9.0852 3.3922 3.0713 -5.2901 -11.2318 2.5787 3.1436 -1.9457 1.2361 -5.2073 -2.8925 3.5099 -6.1484 -4.0534 -0.6167 2.9248 1.4134 -4.0386 -7.1193 2.4059 0.3108 1.2293 -3.4414 -6.2763 1.5214 -0.9518 -1.7541 -0.4231 -3.8516 -2.7826 -4.9175 0.0935 1.4296 -6.0358 -5.8268 -1.3214 -3.5558 -5.103 -0.4763 2.6435 -2.3022 -3.4352 9.0454 -0.6971 -1.7667 -5.0237 5.3326 -4.5444 -8.3731 1.8501 5.1756 0.0112 -1.5661 -4.5462 -2.7423 -2.0401 2.8127 4.4317 9.7433 -7.9441 1.476 4.1793 4.5763 0.5278 5.4374 0.161 1.6052 1.2643 3.4498 -0.3691 -1.3923 -1.4692 -2.486 3.6575 -3.4522 1.5521 9.2081 -9.8256 1.3428 -5.1965 0.7228 0.0466 -2.0311 -1.4371 3.9142 10.0301 -4.6652 3.099 0.2974 4.7069 -8.1649 1.259 5.9328 2.4484 -2.2686 -10.0093 0.7931 1.1644 -0.915 4.5467 4.297 2.6505 0.8612 3.7713 -2.2192 1.5442 -14.0283 6.7093 6.4352 2.9409 -6.2572 -3.8351 2.7152 -1.7796 1.7743 -4.2111 -8.2169 13.8178 4.0131 -2.0212 3.0443 -0.9452 1.4277 6.199 -2.0926 2.8621 2.5481 1.8527 -4.72 -0.5656 6.7547 3.4519 -4.8278 -0.5043 -6.1481 -10.8583 1.9988 0.4031 -9.0708 -7.3412 -5.5211 1.747 3.9848 -4.3268 0.808 -7.8419 -1.8409 4.3489 3.9417 -5.356 8.1793 13.3394 -0.367 -2.9683 -9.4414 -1.566 0.1427 -6.7171 -1.6123 -5.3957 1.7519 8.083 -1.69 -0.3336 -2.6031 -4.8327 4.5108 6.8113 -5.8885 -1.9061 7.8278 0.5993 3.9336 3.4298 3.6522 3.6244 -2.0903 -0.7388 -1.4599 -4.1576 4.8786
"13" 31.3168 3.8693 2.0699 0.7046 2.1809 -1.7776 5.0539 1.6443 -6.1922 3.1361 2.3692 6.8511 5.0323 -5.7168 3.7051 1.7804 1.6821 1.7284 2.4045 6.388 0.1353 1.9971 -6.3547 -4.6086 1.9402 -0.5177 1.9611 -1.0691 -2.4439 -4.9499 -4.1827 -2.0403 -6.6409 3.3485 -1.3054 -6.3514 -2.6077 -1.1019 3.5981 0.5488 8.2434 0.6005 -5.1517 -3.5321 3.9749 -4.7138 3.386 -4.8642 -0.2475 0.8791 6.7532 1.0046 -1.1065 5.6343 -1.9558 -0.3039 7.1582 -0.8155 4.3738 1.905 1.8963 1.1556 3.4209 -9.4868 4.7463 1.5626 2.5446 -0.8656 1.7264 1.2313 -1.7837 -1.8048 -1.0793 2.3986 3.4787 -6.1309 3.9955 0.4328 4.3959 -2.3089 -0.4572 -3.0596 1.0383 2.7894 1.9143 6.432 -5.2837 2.9093 -0.0366 0.8861 -10.9606 -0.0728 4.1778 -2.7816 4.9293 0.6751 3.2013 -9.7033 -1.5237 -0.4662 -6.5941 3.343 6.9244 1.3895 4.5207 -5.5435 -1.7986 2.3832 -0.6217 -7.3332 0.3316 1.3309 4.1347 -2.5819 5.1392 2.0126 3.7837 5.0361 -2.8314 5.2162 4.0742 3.312 1.1645 -5.9891 3.0423 6.5606 6.88 -4.153 3.5845 -1.1938 2.5169 1.5067 0.5893 -0.9787 8.3394 2.0742 -0.6401 6.1371 -3.0831 1.3714 1.2943 0.2427 -8.2114 -6.0193 -0.2439 -5.778 3.7312 -5.333 0.1181 -0.9802 7.6359 -5.9375 -8.8208 4.5544 0.1116 0.3835 3.2536 -0.1579 8.7643 -4.2565 1.2119 -2.3913 1.3288 7.2432 1.288 -2.2945 3.171 6.2531 -1.0451 -4.2119 1.2942 0.2183 -4.0454 5.7181 4.2459 -4.0081 -3.8148 -10.785 1.9318 2.5388 4.3668
"14" 28.0601 13.2976 1.5303 -1.8654 -3.6943 -0.6496 -1.0699 1.2294 3.406 -3.7374 -2.3375 6.5934 2.6299 1.8835 2.1424 0.7161 -4.2154 2.1911 0.1671 -0.93 1.0535 1.7406 -2.9997 -4.2357 -3.9933 0.0903 3.1076 -1.1538 0.4202 -2.2029 0.3352 0.7416 -3.6434 -3.045 0.0955 4.8588 7.245 5.6355 -2.1825 3.4143 -6.6679 -0.1343 3.307 5.382 -11.0115 7.9571 1.6327 6.037 -15.0411 11.9692 -13.622 -1.0734 -1.0226 -0.7224 -7.1528 -0.2678 -0.675 3.8076 2.2522 0.1785 1.4322 -2.5528 -1.2983 1.8292 6.7369 5.9402 -3.4895 1.9814 2.19 5.9549 -11.0553 -5.9765 4.9757 -6.4322 5.3982 -6.1934 -0.3008 1.1341 4.8229 -6.6944 3.0486 -2.8246 1.4436 -0.4813 -8.2295 11.3162 -0.4223 6.7759 2.4034 1.4235 -4.7475 -6.8058 -0.3081 0.0306 1.1265 0.5386 -5.8354 -5.0356 -4.4079 -2.7088 1.9781 3.1027 -5.6964 -0.409 7.2216 0.18 -2.666 2.7238 0.3738 2.8492 -1.8281 1.2227 -3.2126 3.0225 1.1532 -6.9211 -8.2399 3.689 -2.5262 6.1166 -6.0673 1.0584 -4.2902 3.4817 -4.0253 -0.8959 -0.5684 -3.8112 -0.5615 3.2949 1.0427 -5.1409 -0.015 -6.8342 -0.1521 -5.5014 -9.5507 -3.9281 5.6067 8.2301 -7.367 1.2227 1.1545 -2.8409 0.1188 -1.8743 -8.7609 -7.6305 7.6087 2.6729 -1.0036 7.2933 6.1048 5.7518 8.811 -1.0398 2.7407 -0.8651 3.7352 3.2268 -4.46 2.7136 -0.4837 0.2371 1.7791 -3.4921 1.7345 -0.7919 1.1005 -5.2143 -6.4685 -0.4673 -5.7652 1.7664 -1.1968 -1.2744 -4.8348 0.978 -5.2064 0.7625 1.4633
"15" -15.6637 -0.7834 3.4626 3.2123 -7.2623 -3.5771 5.7515 -1.5746 -0.9584 4.484 -8.0821 -4.0845 -0.9951 -1.3071 -1.6947 3.1917 -3.3853 -5.9802 3.9903 -1.4544 2.7854 -3.9772 -5.1908 10.0741 -3.5818 -5.3256 -7.9376 1.5753 0.5494 6.8691 5.5645 -8.3725 -2.134 -2.1146 -2.33 -0.9763 2.6619 2.2531 4.6412 -6.3568 10.4593 7.297 -1.9646 3.4936 -0.5361 11.214 1.9225 4.7478 -2.0952 -2.6386 5.3542 -1.561 1.7574 5.1373 3.2048 -4.5743 -2.4018 2.2306 -1.7071 -5.7909 4.7904 -2.0527 4.7003 4.2391 -1.7828 0.0883 4.2198 -5.1318 -7.78 3.9539 -1.2586 -0.3082 8.0995 -4.7343 -3.7036 0.3415 -0.6754 -2.9279 -2.3879 0.6531 -0.8338 -1.0691 10.2217 -0.5937 0.5874 -1.0847 -5.0926 -0.8611 -8.0774 2.0656 -3.0245 -6.0489 4.9728 3.3376 4.5876 -9.672 -0.4794 -6.3616 -0.4859 -0.2252 7.2776 -1.5523 0.2707 6.5923 1.7074 -6.7538 0.4646 3.5732 -2.8769 -6.9372 -2.7677 -5.8651 8.8711 1.8061 -1.7057 -2.3833 4.5015 2.1849 -1.1652 -1.5769 -1.098 -7 -2.8929 4.9337 -4.328 -1.6957 -1.7885 5.3708 4.1484 -7.7223 4.2152 6.5713 -8.4458 -10.6261 2.7499 0.0019 5.0675 0.9287 3.2701 5.2919 3.6498 -2.9274 0.1151 -2.1444 1.1599 1.9112 -2.1374 -3.208 0.2885 2.7421 4.7027 -4.7553 -2.9879 -2.504 -8.0109 -5.1595 -4.2546 0.2017 -1.0113 -8.1877 -3.2319 -2.0592 -4.4853 9.8835 -3.3798 7.0982 3.4096 -5.1154 7.4348 5.268 -0.0721 -2.0744 -6.0692 3.4416 0.252 4.3772 1.0045 4.1673 -2.0646 -1.8512 -1.4493
"16" 31.0046 9.4637 -1.6726 -4.9312 6.68 -6.3838 0.307 6.1618 7.8465 2.0846 1.9157 -4.1312 0.8443 5.5899 0.6042 5.2357 1.3786 0.1099 6.4707 -6.9415 -0.6721 -0.716 7.1621 6.4324 1.4398 -1.3872 0.2145 -0.6326 1.0817 -1.1821 7.1567 1.7344 1.4919 1.8956 1.8312 -7.5375 -3.5393 0.7676 3.5031 4.249 1.5227 3.3115 2.3362 -1.6561 2.5216 -3.3066 2.6865 -1.7646 0.7339 -3.9789 0.1428 -6.5695 -2.4958 2.8197 -13.7138 6.054 -5.9613 0.4116 0.0837 1.4438 1.8655 -7.0803 -0.4565 -0.4606 3.1351 -6.5138 2.4756 0.5534 3.001 -2.9339 3.1524 -3.6079 0.7967 4.0297 12.7022 -1.0486 5.4373 -9.1023 -2.5601 -3.8091 1.5796 3.6309 -0.1103 -4.8769 0.2673 3.0513 -4.1887 -0.6475 -9.1724 -3.2643 1.334 -2.5382 -0.316 -0.2449 -6.1355 3.1654 4.2478 -4.1759 0.1931 -1.2517 9.4043 -7.1367 -3.0316 1.9673 1.0252 2.7972 -3.9495 5.8731 3.8259 0.087 -7.1612 2.3935 5.1443 -2.7973 -1.3115 1.7392 -1.6011 -0.7245 -0.715 -0.6362 -5.4501 -1.8229 0.5828 1.6431 6.5103 -6.7833 -6.125 -2.1859 -6.0263 -5.7347 0.5932 -2.0848 -5.7577 -1.6126 2.5334 -4.1774 2.3403 0.1853 -4.6298 0.69 5.2851 3.8406 -1.4655 0.3505 -3.9154 -9.4508 -5.8661 4.4962 -0.747 7.5531 -0.8332 8.1749 -5.945 1.927 0.1508 0.0431 6.4446 -4.2545 0.5767 1.6712 0.7626 4.2021 -2.8182 6.0087 -3.689 2.0392 2.4791 2.4412 3.279 3.8571 4.7664 -6.5144 2.7027 4.7013 9.9725 1.1829 3.3587 0.5091 -4.0924 2.8685 -6.8663
"17" 42.1257 3.9909 5.8303 0.7438 4.322 4.1788 -1.2918 -5.7167 4.3119 9.1044 -9.2845 -0.4984 -3.9995 1.143 1.2797 0.5505 9.4368 -3.8232 -1.4725 6.2558 -8.8487 -4.3502 -3.1018 -0.9187 8.931 -2.4246 2.6866 -1.7881 -3.191 5.7085 -7.8583 4.413 3.9322 -3.8652 -1.0901 -9.5404 -1.2927 -2.2218 -4.5181 -1.3421 -4.3296 -2.7178 -0.6378 4.7455 -2.0712 6.8697 -0.7217 -1.6353 -2.241 1.1601 6.8339 -2.5318 1.7592 -1.1363 3.5452 -3.6153 6.9943 2.3768 -4.4536 2.8084 8.2464 3.7602 -0.3164 1.7481 3.5267 -2.593 1.7939 -0.2386 5.864 -3.2347 -1.6747 -0.875 -8.3182 -5.787 7.0196 4.5991 -8.3901 1.0557 7.9901 -0.4059 6.8166 5.269 3.8123 2.8992 -3.7753 0.5945 -12.9634 -1.985 -11.2586 -4.6103 -0.8284 0.9137 4.3777 -11.4027 8.4914 12.5808 1.6801 -0.1686 -0.0585 -0.5379 10.5475 -1.4844 3.2928 -7.314 1.4891 -1.0231 -4.4261 -2.9145 6.6377 1.3962 -8.9972 3.5276 -1.8572 -6.1058 5.3775 -5.689 5.4493 0.8508 5.4996 -1.287 -1.242 3.2107 8.3851 -0.4415 0.1694 5.923 7.5789 4.8556 0.3234 -5.0523 2.7496 -2.7959 -6.1009 -4.8614 0.1759 -4.1784 0.8628 0.1673 0.7809 1.4087 -0.5485 -3.6355 6.8394 -3.4967 -10.0294 4.0319 -2.3385 -8.3598 3.5082 -7.4118 3.158 -3.6885 -4.2849 3.1504 -9.7593 0.6004 0.1484 -6.0698 -3.271 2.7655 7.658 -1.7006 -6.3692 2.2267 0.5659 -3.0265 -1.6571 1.425 1.9769 -2.416 7.9276 11.7839 -2.3426 3.6076 -4.482 5.4587 1.824 0.721 -2.8199 4.021 -6.7825
"18" -21.9333 1.9309 -7.065 -0.8127 -2.5653 -7.3512 -1.3453 -7.2503 -3.0999 3.5534 2.4766 3.191 1.3453 -8.4371 -1.4728 2.9284 3.8353 1.7732 -5.2166 -5.5796 6.7591 2.2372 4.1805 2.3489 3.5973 6.1724 -3.8981 -3.3663 0.129 0.4814 -2.5601 -4.6042 5.6397 -5.2518 5.7148 -0.3539 -0.8409 -7.5836 -7.9574 1.798 -3.6242 6.0638 -7.2728 6.5191 -0.9388 -4.7395 -9.3887 3.506 1.4047 1.5324 1.7423 -0.738 1.4796 1.5541 -0.6717 3.6699 -6.4485 3.0543 3.0189 7.3917 1.716 2.3601 0.5723 -3.3685 6.4058 1.519 5.3374 -6.3719 -10.1888 -3.6859 0.9342 -1.8986 2.8995 2.7625 -1.4835 0.5387 0.5708 3.535 -3.2797 2.7248 -0.8924 9.5252 -8.3234 4.3489 3.2974 1.7531 4.9681 -0.6549 4.0299 5.0119 4.1285 6.9983 -5.4863 4.7154 -5.3458 3.8512 2.5049 -1.9601 -2.2368 2.0226 3.6688 3.8481 9.9091 -3.6267 -5.4778 3.1435 -1.0611 9.1486 4.7647 -0.206 -4.947 -2.0788 -3.5972 1.2042 -7.5952 -3.5591 2.7036 -4.4142 -0.5227 1.4384 6.9205 -6.0575 4.4169 -3.2017 -3.1041 -6.0035 -6.1096 -1.4787 7.7549 7.0244 -2.6216 -6.5473 3.5348 -3.8288 8.5494 7.0255 13.6571 4.6777 -1.7228 0.7869 -1.5564 -1.5877 -1.6412 -5.0012 -3.1762 -1.2756 -2.577 -0.5579 -2.9018 -1.3307 -2.5761 -10.3744 3.0716 -6.5395 4.0468 -1.4755 11.8889 7.7153 7.3294 -2.0661 4.1911 -0.421 -3.0482 -3.1731 3.2732 -0.0159 -6.6484 -4.1303 -0.8786 4.8397 0.9104 -5.0856 -1.9096 -1.1513 -1.8717 -8.2453 -2.0563 6.6896 5.254 -6.5074 2.3191
"19" 70.841 5.77 6.2824 0.1199 0.1009 -7.3867 1.9212 -3.4318 4.8431 3.6112 -0.2228 -11.4945 0.8973 -1.729 1.0318 -5.7184 5.5293 1.1718 1.787 -2.1135 -3.4798 -0.3108 -0.8277 -5.9872 6.3439 4.9488 -3.9423 13.1289 -0.8617 -3.8974 -4.7877 -2.6275 -0.7871 -10.35 1.0144 -3.3393 -0.0152 -1.4619 0.5659 7.2795 -5.6776 -3.042 -3.1511 -2.5668 -0.456 4.2978 0.902 4.0993 4.6361 -1.8064 -1.4585 7.0091 2.0053 -0.8098 -6.988 -2.1753 0.2195 -2.4368 0.8302 -11.9261 7.3022 6.2992 -1.7388 3.9714 1.1258 -5.5692 5.4677 -1.2204 -0.7941 3.4142 14.8608 -2.1951 -1.4359 -9.4454 -1.791 -1.5352 2.7147 -0.2179 -4.6372 -0.1562 -1.7992 -0.561 3.1703 -2.9393 3.4278 -4.574 -2.5639 6.3182 -7.2126 -0.3115 -6.2457 7.2477 -3.7625 -1.2651 -3.3752 -2.4144 8.0372 4.3316 -4.4201 5.2554 3.9163 3.0731 2.7984 2.2048 -0.7707 -7.7623 -3.1404 -5.8047 0.6501 -1.9108 -0.5288 -6.9566 3.2463 -3.3196 -4.8791 1.6206 -4.5545 2.8804 2.5222 2.1234 3.094 -1.2433 3.9773 2.2906 3.6975 -1.1643 -0.5613 0.8732 2.2472 -7.1439 9.0875 4.8013 -2.9521 -8.525 2.4562 5.6988 0.6546 -4.4073 -7.4383 11.4328 7.3856 -1.266 2.6342 7.3835 3.8158 -1.2664 0.6422 2.8426 11.0389 -2.6581 3.6637 1.1917 1.0961 0.4004 0.6444 0.7006 -4.9413 5.1755 -1.166 8.8144 4.5548 3.4793 -2.1289 -0.8652 2.1579 -3.8827 7.7282 1.9226 -3.5287 3.9656 -1.1829 2.8449 -3.2604 -2.426 0.0745 5.4014 6.0613 -3.8878 -1.8018 1.3219 -2.9628
"20" 17.2175 -4.9097 1.2757 -6.5556 -5.0197 0.9409 2.8893 -0.4573 -4.5221 -4.7897 0.4301 -0.8465 2.1427 3.5771 5.3147 10.2484 3.8984 1.5071 -0.7257 -0.0952 -2.2467 10.1876 -2.5791 -1.3918 3.8333 -0.5019 2.4268 -6.3075 3.8989 -1.3064 4.1313 8.0125 -1.4156 -5.2848 0.3125 10.5247 -4.7197 -4.4413 -4.3847 3.2102 -2.2939 0.4623 -6.2106 0.564 1.1979 2.7585 -0.6806 3.5483 1.2795 -4.5121 -1.8047 1.2238 1.9239 5.366 4.3449 5.4013 -0.4074 5.8036 4.1296 -1.4064 0.2051 -8.0753 -2.1643 -3.2572 -5.4061 -1.9181 8.4575 6.1114 -6.422 0.9373 -1.0004 1.6937 -5.9861 1.7093 4.6992 2.6966 0.2999 1.0203 -6.2254 -4.9597 3.5731 5.9834 -7.5404 5.1229 3.0494 2.8287 -2.2111 -1.6316 -8.7075 -4.7654 -0.6721 -0.0866 2.0197 1.9264 1.5201 1.979 5.0059 3.1026 2.3771 -6.1097 -1.0023 1.9463 3.0496 2.1692 -2.1209 -5.7925 0.929 4.0697 2.6219 -3.6949 -1.3995 -6.7101 -3.5349 -0.4484 -4.5272 6.2045 -0.1744 -0.2968 -3.3143 -3.2928 -1.2672 5.6488 3.7376 2.4279 0.3976 -0.4108 0.0317 7.1242 10.0312 0.1352 -6.6104 -0.5705 0.7356 -5.0284 1.9677 -1.3237 5.388 0.1187 -3.1897 -0.2854 6.0377 3.9471 7.5602 3.089 -2.7498 4.3695 2.4419 -0.3835 -1.985 1.2434 -5.8174 1.0275 -3.9451 -0.1539 -2.3279 -12.3078 -3.751 -5.8187 -3.6722 2.5529 3.5286 9.7158 5.0885 1.571 -3.3051 -9.2094 5.8177 -1.8009 -1.6396 3.4174 2.8499 -3.9877 2.692 -0.9549 10.8508 -13.0383 0.4468 -0.431 -0.401 -2.968 0.1201
"21" 30.5442 -3.2503 0.8572 2.0786 -6.0496 -4.3476 5.5752 -1.4482 -0.1039 2.6692 1.0591 -7.1942 5.1441 -2.5086 0.6105 -3.1421 1.0934 -2.4298 -6.7243 0.0052 -2.0539 -2.17 10.2124 -3.5764 1.9246 -7.8958 -1.465 -0.8634 0.2667 -4.7087 -7.4997 0.896 6.0247 -0.6189 1.2226 8.193 -2.9087 -8.0592 3.7558 -7.2781 -4.0519 2.363 -5.6205 -0.0516 6.072 -10.4823 7.0029 -7.1936 -1.965 2.0869 2.9887 3.1027 2.2875 -2.6583 2.406 2.8086 1.424 -3.2797 -0.3239 -3.2901 -2.0176 5.4583 2.1146 2.1483 0.0651 1.5312 4.1754 3.0706 -7.2042 -5.6167 4.5165 -4.5737 4.7056 -1.3034 -0.4839 -8.1949 7.2645 2.1283 4.6983 -3.3608 -7.7855 -6.8075 6.4908 -0.0143 2.5346 1.1582 -11.202 -2.3222 1.0294 -7.7324 -1.1872 -8.6634 3.5337 -1.1381 -0.2823 2.7247 -5.1111 -2.8583 1.4526 2.3474 -4.7985 -0.1428 2.8461 -5.0489 2.7848 -3.031 -2.3591 -0.9529 -8.1068 4.9224 -8.2575 1.2349 -5.0889 0.1046 -1.5835 0.7392 -3.9376 7.1955 -0.5786 1.7297 2.6923 4.4392 0.454 2.7626 -0.7828 0.7279 0.4253 2.4439 -2.4861 5.0021 -1.7009 -4.6947 -5.2389 -0.3321 -6.8155 1.1231 -1.0829 1.4737 6.1009 0.2607 6.7549 -0.0123 6.8737 3.7192 -7.837 4.4129 -0.421 2.6527 -1.4327 -1.7318 6.4436 -4.2323 -4.3309 -2.218 -1.7638 2.4698 2.695 1.3495 -2.1197 2.2895 1.4044 -1.6716 -0.5914 4.4928 -3.8594 1.6827 -0.9578 1.1113 6.4174 -4.4414 -6.6638 -5.7964 -0.8753 6.1937 -0.6349 -4.2276 -9.773 -0.5402 2.3288 2.7916 2.4523
"22" -5.6166 -2.6863 1.9082 -4.2641 -1.0622 -1.8774 6.544 1.3789 -2.8952 -2.6615 -9.0498 8.5462 -6.5485 -4.1162 1.8114 0.3993 -2.5028 5.75 -1.8725 -1.4482 1.004 -2.6642 -1.5459 -2.241 -1.4097 2.0983 -1.4713 5.3156 0.0486 -1.1235 -5.4148 3.5151 3.2082 -2.0769 -2.0858 -2.5466 4.9274 -7.8205 2.4312 1.0298 1.0426 -11.1056 -9.9173 6.1474 -5.4302 -3.9099 -2.4853 -0.3667 -1.798 -1.5844 -8.45 -0.0628 4.9274 3.3507 -10.9728 -3.3928 -0.7758 0.4713 -6.6924 6.6772 0.4464 -0.8709 -3.5382 3.4086 0.7955 -3.7269 0.8932 -0.0736 0.164 5.0543 4.7887 2.6848 -2.4468 -4.738 4.1551 -2.9443 0.1394 4.0915 6.2556 1.416 -0.3575 2.3678 0.5099 4.6722 8.8619 -3.3955 -0.6583 -0.9264 2.6518 -1.3855 -0.2774 3.8006 1.4194 -6.5478 0.7919 6.5512 13.4576 3.7394 -8.7233 0.1915 0.3758 7.116 -2.2614 -5.2656 -3.4683 0.0622 -4.8328 -9.5106 -2.8714 0.7708 0.1385 1.1708 -6.6126 3.6521 4.8964 5.1771 -11.1889 2.8187 5.3278 -1.4882 -2.0964 3.5119 -2.0752 6.2316 -4.1385 -0.2915 -1.9484 6.1191 1.8123 -1.2142 -1.8926 3.3731 3.5027 -1.7604 -5.0081 3.3719 -2.7546 0.6487 -2.2189 -2.0883 5.7346 -2.4191 -3.4428 0.852 -0.342 -2.4619 0.5566 1.2055 -1.6416 6.5186 -5.3296 0.7422 -3.5765 -3.9034 1.6711 -4.4923 -0.8732 5.7065 -3.7367 -2.3287 -0.7881 3.9738 -1.0131 -5.2114 -4.841 -1.6323 -4.8543 4.3215 -6.5215 -8.4951 -14.1251 6.6106 -3.2344 2.15 0.3951 -8.7926 -0.6909 2.2583 0.7525 2.708 -6.4716
"23" 44.1367 -1.2058 2.9442 -0.4041 -5.1394 2.8977 5.2215 -1.7876 -1.3675 0.232 1.7615 5.3045 -4.787 0.0306 3.034 -9.2514 -2.5392 -4.8718 -1.9975 1.7794 -0.5221 -7.1015 -4.4973 -0.172 -2.4723 -0.4342 2.5607 -2.6903 1.625 4.8171 -2.3979 4.1668 -4.408 0.1268 -5.6642 -7.2151 -6.3083 -4.1581 0.6983 -1.6685 5.5471 0.3841 -0.6151 3.6838 -3.9284 5.3353 -0.9554 3.9538 -2.27 -3.9942 4.7482 -0.3722 -3.0144 -10.3624 6.8662 1.9996 2.8799 -0.7403 9.2772 9.7507 1.0014 4.9283 -1.6038 1.8382 6.5668 5.0767 -6.6898 2.5305 -9.7134 6.6755 -5.063 3.8606 8.3909 -2.9119 0.871 -5.0136 -0.2669 -0.0199 -0.2971 -0.2809 -8.356 10.4098 -2.0479 -3.6668 -2.5274 -2.7317 4.9119 -5.7788 -1.0766 -2.9325 5.0582 4.9997 -8.713 -1.2184 -3.2526 -0.3655 -3.4158 -3.918 3.8541 -0.4012 -0.358 4.1415 -3.545 1.6977 -1.3639 4.2788 -6.478 9.7043 1.1617 -3.7039 -6.4544 2.1339 1.3974 2.5826 6.3639 -5.5549 5.2073 -0.4906 -4.4367 8.6859 -0.817 -3.5638 -3.7953 4.1493 5.1418 1.7873 2.9434 -6.1031 -9.32 0.8667 -0.3512 1.8583 5.4863 0.7063 -8.0054 -0.055 5.5391 -0.5529 -5.2855 2.9315 -8.3913 2.9831 1.6298 6.4783 10.3372 1.1558 3.819 -0.1375 -7.3727 5.4771 1.9509 4.5911 -3.5003 -6.7644 -1.7636 0.8297 -5.3301 -3.2592 -0.1529 -2.6144 -3.8301 -4.0291 5.1313 -0.7755 6.2044 1.1254 -9.2346 0.9464 -7.1256 -0.1111 4.8236 -2.1936 5.8461 -3.9116 -6.8635 -6.7012 1.1306 -11.6425 -2.2244 -5.1142 4.6345
